city,area,industry,name,phone,website,has_website,rating,review_count,address,place_id,url_type,has_ssl,final_url,http_status,alive,response_ms,redirect_url,needs_get,method_used,priority_score,lead_tier
St. Petersburg,Gulfport FL,Mortgage brokers,Gulf To Bay Mortgage Co,(727) 528-0405,,No,4.8,4,"3110 1st Ave N Suite 2F, St. Petersburg, FL 33713, USA",ChIJmZHFwJfjwogRM6044ejAYtQ,none,False,,,False,,,False,none,100,no_website
Clearwater,Safety Harbor FL,Pest control,John Pest Control LLC.,(727) 632-2840,,No,5,4,"499 Burbank Rd, Oldsmar, FL 34677, USA",ChIJL5DGUQDtwogRjMwMumM8SH8,none,False,,,False,,,False,none,100,no_website
Clearwater,Safety Harbor FL,Real estate agents,"Kevin Cammauf, Realtor",(813) 922-9392,,No,5,4,"310 10th Ave N, Safety Harbor, FL 34695, USA",ChIJ7cwVBS_vwogRMzl8oVq0c5s,none,False,,,False,,,False,none,100,no_website
Lakeland,Downtown Lakeland FL,Landscapers,Earth Cutz Lawn Services LLC,(863) 513-5873,,No,4.3,4,"304 E Pine St #1300, Lakeland, FL 33801, USA",ChIJRyIBdG053YgRfGoKvZe8GOg,none,False,,,False,,,False,none,100,no_website
Lakeland,South Lakeland FL,Accountants,"Chauncey, Peronto & Company CPA's PA",(863) 648-0123,,No,5,4,"212 Lake Harris Dr, Lakeland, FL 33813, USA",ChIJb-GeJ1Y53YgRiA4RFDAsl7w,none,False,,,False,,,False,none,100,no_website
Lakeland,Winter Haven FL,Pest control,Cannon Termite & Pest Control,,,No,5,4,"Winter Haven, FL 33880, USA",ChIJgTFymuES3YgRm-PBtKIV46Q,none,False,,,False,,,False,none,100,no_website
Lakeland,Winter Haven FL,Accountants,ALBERT & ALBERT LLC,(863) 401-3200,,No,5,4,"595 6th St NW SUITES B AND C, Winter Haven, FL 33881, USA",ChIJtxO53t8S3YgRBD3gQZbBNsA,none,False,,,False,,,False,none,100,no_website
Lakeland,Auburndale FL,Remodelers,One Stop Renovations,,,No,5,4,"120 Sims Rd, Auburndale, FL 33823, USA",ChIJVVV-SMZq3YgREjVgKij1zKQ,none,False,,,False,,,False,none,100,no_website
Kissimmee,Downtown Kissimmee FL,Property managers,KAT Realty and Property management LLC,(407) 201-1712,,No,4.8,4,"3501 W Vine St #399, Kissimmee, FL 34741, USA",ChIJq6rqTuOD3YgR2uLs1xi19P0,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Coral Springs FL,HVAC companies,Coral Springs HVAC Cooling Service,(945) 219-3025,,No,5,4,"2359 N University Dr, Coral Springs, FL 33065, USA",ChIJgSE_XgAF2YgRKnt-Hz4tKPg,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Plantation FL,HVAC companies,Plantation HVAC Cooling Service,(754) 242-7878,,No,5,4,"1461 S University Dr, Plantation, FL 33324, USA",ChIJcWwmOgAH2YgRGY2_hNeiUp0,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Plantation FL,Cleaning companies,Up Maids Cleaning Services,(954) 908-6498,,No,4,4,"498 Westree Ln, Plantation, FL 33324, USA",ChIJD346rMQH2YgRDkCm42SysvE,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Wilton Manors FL,Electricians,Edison Electricians of Fort Lauderdale,(888) 675-0975,,No,4.3,4,"1110 NE 8th Ave Ste 103, Fort Lauderdale, FL 33304, USA",ChIJE1_KDsEB2YgR3R0xB7OEWUQ,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Wilton Manors FL,Remodelers,A & A Construction Co Inc,(954) 914-9780,,No,3.8,4,"423 NE 26th St, Wilton Manors, FL 33305, USA",ChIJ3_TbrZ0B2YgRZ19tZPaORcg,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Wilton Manors FL,Remodelers,Asi Southern Construction Services,(954) 675-7396,,No,5,4,"2201 Wilton Dr suite 10, Wilton Manors, FL 33305, USA",ChIJZQjD3LUB2YgRGU-7q-JS7R4,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Wilton Manors FL,Accountants,Elevate Tax & Bookkeeping,(312) 487-6786,,No,5,4,"3333 N Federal Hwy, Oakland Park, FL 33306, USA",ChIJm8I-YgAB2YgR18NRIx8CnNE,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Palm Beach Gardens FL,Electricians,Underwood Electric LLC,(561) 400-5077,,No,5,4,"3202 Meridian Way N, Palm Beach Gardens, FL 33410, USA",ChIJk0G9Ahgr34gRRiVM2isjAME,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Palm Beach Gardens FL,Remodelers,Palm Beach Renovations,(954) 829-7223,,No,4,4,"33 NW 9th Ave, Delray Beach, FL 33444, USA",ChIJK6F-uaPf2IgR4r05424lg3Q,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Wellington FL,Landscapers,"AG Lawn & Tree Service, LLC",(561) 225-4975,,No,4.8,4,"14289 Snowberry Dr, Wellington, FL 33414, USA",ChIJGbOVX-Av2YgR1cJAwXUMUnI,none,False,,,False,,,False,none,100,no_website
Orlando,Winter Park FL,Electricians,Bella Electric INC.,(407) 730-0034,,No,5,3,"3500 Aloma Forsyth Center, Winter Park, FL 32792, USA",ChIJAT6g8JRv54gRDv856RwBdVA,none,False,,,False,,,False,none,100,no_website
Orlando,College Park Orlando FL,Remodelers,Rock Bathroom Remodeling Pros,(689) 264-5402,,No,3.7,3,"1317 Edgewater Dr #1434, Orlando, FL 32804, USA",ChIJpRtwqu1354gRZ7bbDYYJzH0,none,False,,,False,,,False,none,100,no_website
Orlando,Lake Nona Orlando FL,Landscapers,Premier Landscapes Org.,(689) 333-5145,,No,5,3,"6900 Tavistock Lakes Blvd Suite 400, Orlando, FL 32827, USA",ChIJ41OM0sWJ3YgRvU2OZg4o60U,none,False,,,False,,,False,none,100,no_website
Orlando,Altamonte Springs FL,Remodelers,HOME FLORIDA REMODELING,(407) 728-4118,,No,5,3,"707 Ashford Oaks Dr #101, Altamonte Springs, FL 32714, USA",ChIJ1wn0mqJx54gRNn9NzXDKcBI,none,False,,,False,,,False,none,100,no_website
Orlando,Altamonte Springs FL,Cleaning companies,Springs Cleaning service,(850) 988-6299,,No,5,3,"200 Maitland Ave, Altamonte Springs, FL 32701, USA",ChIJcxr6Igtx54gRfy9fOOuPSPE,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Old Northeast St Petersburg FL,Accountants,John N Bowman Mba Cpa,(727) 823-1332,,No,5,3,"3950 3rd St N, St. Petersburg, FL 33703, USA",ChIJLxYROiziwogRMynIE8MdWDk,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Old Northeast St Petersburg FL,Mortgage brokers,Peak Home Loans,(844) 400-3100,,No,3.7,3,"360 Central Ave 8th floor, St. Petersburg, FL 33701, USA",ChIJBwQ2zxUQw4gROG4wRyicQAM,none,False,,,False,,,False,none,100,no_website
Clearwater,Clearwater Beach FL,Landscapers,Pavers,(727) 776-9090,,No,5,3,"Clearwater, FL 33755, USA",ChIJAQBxdibwwogR6wi7urMG11A,none,False,,,False,,,False,none,100,no_website
Clearwater,Safety Harbor FL,Plumbers,Modern Plumbing Services,(727) 855-2369,,No,5,3,"200 9th Ave N #120, Safety Harbor, FL 34695, USA",ChIJBW8QiVit9YgRQJNFD5uKRXM,none,False,,,False,,,False,none,100,no_website
Clearwater,Safety Harbor FL,Accountants,"William C. Sundblom CPA, PA",(727) 581-6817,,No,3.7,3,"3210 Coventry N, Safety Harbor, FL 34695, USA",ChIJSQdGdS_7wogRZTbw_V9NpEY,none,False,,,False,,,False,none,100,no_website
Clearwater,Dunedin FL,Real estate agents,Dunedin Realty,(727) 734-2180,,No,3.7,3,"545 Main St, Dunedin, FL 34698, USA",ChIJK_7iRXzxwogRyoYYT3Iq9VI,none,False,,,False,,,False,none,100,no_website
Clearwater,Palm Harbor FL,Landscapers,Crew Cut Landscape & Maintenance,(727) 459-2126,,No,5,3,"2590 Summit St, Palm Harbor, FL 34683, USA",ChIJP3jc7aTywogRz1zB91M1W9I,none,False,,,False,,,False,none,100,no_website
Lakeland,Lakeland Highlands FL,Landscapers,Edie lawn service LLC,(863) 262-8227,,No,5,3,"5749 Old Rd 37, Lakeland, FL 33813, USA",ChIJSWJ2Hr873YgRG-U6nwwMEXg,none,False,,,False,,,False,none,100,no_website
Lakeland,Auburndale FL,Remodelers,Shillinglaw Construction,(559) 300-3691,,No,5,3,"1924 Lake Ariana Blvd, Auburndale, FL 33823, USA",ChIJY31FL2pr3YgRqDZ70MxNkh0,none,False,,,False,,,False,none,100,no_website
Jacksonville,Fleming Island FL,HVAC companies,AirJax Heating & Cooling,(904) 303-5729,,No,5,3,"4390 Raggedy Point Rd, Fleming Island, FL 32003, USA",ChIJw3KCmP7W1awR4l2-quYl1Xk,none,False,,,False,,,False,none,100,no_website
Jacksonville,Fleming Island FL,Landscapers,Ettinger Lawn And Landscape LLC,(904) 449-3080,,No,4.7,3,"2150 Salt Myrtle Ln, Fleming Island, FL 32003, USA",ChIJSa1ZbbdpymkRVfrEQW9Ebz0,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Coral Springs FL,HVAC companies,Coral Springs HVAC Services,(954) 639-4909,,No,5,3,"9877 Westview Dr APT 637, Coral Springs, FL 33076, USA",ChIJSV-q2r8a2YgRYPnuIIb_nEc,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Wilton Manors FL,Accountants,Ewart James S CPA,(954) 563-3299,,No,5,3,"1881 NE 26th St #228, Wilton Manors, FL 33305, USA",ChIJSZQQiJ8B2YgR8MFUyuE3S4w,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Boca Raton FL,Property managers,Black Palm Property Management,(561) 888-5616,,No,5,3,"1400 NW 15th Ave, Boca Raton, FL 33486, USA",ChIJc5yGUn0f2YgRk3GByDswSkM,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Delray Beach FL,Roofers,Dr. Roofix | Delray Beach Roofers,(561) 363-3887,,No,5,3,"102 NW 5th Ave #45, Delray Beach, FL 33444, USA",ChIJ96C36hXf2IgRSgI9xgR5B0A,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Wellington FL,Pest control,pest smart pest management inc,(561) 296-7378,,No,5,3,"11102 Laurel Walk Rd, Wellington, FL 33449, USA",ChIJFdEfa9ol2YgRhuZGP5rvI4k,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Wellington FL,Property managers,Sr. Homes management (Property management),(561) 452-5241,,No,5,3,"9199 Dupont Pl, Wellington, FL 33414, USA",ChIJYcY-hbAn2YgRXHbmD-Nq4wU,none,False,,,False,,,False,none,100,no_website
Orlando,Altamonte Springs FL,Electricians,Electrical Partners Of Central Florida LLC.,(407) 853-4332,,No,5,2,"510 Douglas Ave suite 1017, Altamonte Springs, FL 32714, USA",ChIJhdHLT3px54gRiBc_XBIrKTs,none,False,,,False,,,False,none,100,no_website
Tampa,Carrollwood Tampa FL,Accountants,"Nakamura & Abraham, CPAs PL",(813) 374-0187,,No,5,2,"10330 N Dale Mabry Hwy #207, Tampa, FL 33618, USA",ChIJOZqVpTrBwogRebldkTHwb7k,none,False,,,False,,,False,none,100,no_website
Tampa,Wesley Chapel FL,Accountants,Tax Preparation Wesley Chapel,(813) 607-4054,,No,5,2,"2431 Mirador Ln #207, Wesley Chapel, FL 33544, USA",ChIJiZw32LmwwogR50cwh7-73tc,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Downtown St Petersburg FL,Pest control,Premium Pest Control St. Petersburg FL,(727) 629-5892,,No,5,2,"1059 Central Ave #476, St. Petersburg, FL 33705, USA",ChIJcyEVqZDjwogRXzbwqDBwX5U,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Old Northeast St Petersburg FL,Electricians,Aron Electric Inc,(727) 321-5231,,No,5,2,"2738 20th Ave N, St. Petersburg, FL 33713, USA",ChIJSTdeOb4L_4gR4Vfc1CcBhro,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Pinellas Park FL,Accountants,Michael D. Pasek Public Accountant,,,No,5,2,"4851 85th Ave, Pinellas Park, FL 33781, USA",ChIJHb6aKPPkwogRSAtdYqYbKuQ,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Gulfport FL,Chiropractors,Parks and Probeck Chiropractic,(727) 384-2611,,No,5,2,"5627 Gulfport Blvd S Suite B, Gulfport, FL 33707, USA",ChIJJ_HE95biwogRjauqTAs90fg,none,False,,,False,,,False,none,100,no_website
Clearwater,Countryside Clearwater FL,Remodelers,American Builders Group Inc,(727) 410-7323,,No,1,2,"4481 122nd Ave N, Clearwater, FL 33762, USA",ChIJk6wPWVzlwogRm8TkoQ35nGs,none,False,,,False,,,False,none,100,no_website
Clearwater,Safety Harbor FL,Landscapers,New image lawn care,(727) 686-1824,,No,3,2,"1703 McMullen Booth Rd, Safety Harbor, FL 34695, USA",ChIJ3wR5Zk7vwogRzz_BejRurzE,none,False,,,False,,,False,none,100,no_website
Clearwater,Safety Harbor FL,Accountants,"Hubner CPA Services, P.A.",(727) 789-4800,,No,5,2,"301 Woodlands Pkwy # 4, Oldsmar, FL 34677, USA",ChIJg_RbCKHtwogRT3Nbupr7y8s,none,False,,,False,,,False,none,100,no_website
Clearwater,Safety Harbor FL,Mortgage brokers,Amerifirst Home Mortgage - Palm Harbor,(352) 616-7400,,No,5,2,"4175 Woodlands Pkwy Suite 1, Palm Harbor, FL 34685, USA",ChIJE4mcu9jtwogRZktYT-zCfsk,none,False,,,False,,,False,none,100,no_website
Clearwater,Dunedin FL,Accountants,Folsom Accounting Services,(727) 738-8906,,No,5,2,"1605 Main St, Dunedin, FL 34698, USA",ChIJ--_rNiHywogRQM8VT7niyFY,none,False,,,False,,,False,none,100,no_website
Clearwater,Dunedin FL,Accountants,Nguyen VI H CPA,(727) 733-3187,,No,5,2,"1153 Main St #105, Dunedin, FL 34698, USA",ChIJ976C0yvywogRwzJ_U8rbjvw,none,False,,,False,,,False,none,100,no_website
Clearwater,Dunedin FL,Accountants,Crawford & Jones,(727) 441-9435,,No,5,2,"400 Douglas Ave Suite D, Dunedin, FL 34698, USA",ChIJkSkLj_rwwogRT3XCw_jY2CE,none,False,,,False,,,False,none,100,no_website
Clearwater,Palm Harbor FL,Roofers,Palm Harbor Roofing,(727) 233-7338,,No,5,2,"1334 Tampa Rd #189, Palm Harbor, FL 34683, USA",ChIJoQ6RU_HywogRp2ubkID8RXI,none,False,,,False,,,False,none,100,no_website
Clearwater,Palm Harbor FL,Roofers,"Black Diamond Roofing, Llc",,,No,5,2,"2375 Clubside Ct, Palm Harbor, FL 34683, USA",ChIJJwkW3azywogRTPMiUMfLPzg,none,False,,,False,,,False,none,100,no_website
Lakeland,Downtown Lakeland FL,Electricians,Edison Electricians,,,No,5,2,"2039 E Edgewood Dr #104, Lakeland, FL 33803, USA",ChIJtR0fksM_3YgRNAwvqKlTmT8,none,False,,,False,,,False,none,100,no_website
Lakeland,Downtown Lakeland FL,Accountants,Accounting & Tax Associates Inc,(863) 815-1527,,No,5,2,"930 Marcum Rd # 4, Lakeland, FL 33809, USA",ChIJ8c1WzMNG3YgRUIzZBoye6Is,none,False,,,False,,,False,none,100,no_website
Lakeland,Auburndale FL,Plumbers,Dowdy Plumbing,(863) 967-8861,,No,5,2,"649 Honeyfarm Ln, Auburndale, FL 33823, USA",ChIJ9ZNDZ8xr3YgRWMQVgFnQa2E,none,False,,,False,,,False,none,100,no_website
Lakeland,Auburndale FL,Remodelers,S&S Remodeling,(863) 603-8866,,No,4.5,2,"Old Lakeland Auburndale Rd, Auburndale, FL 33823, USA",ChIJU4zagblq3YgRyYG91lHLfg4,none,False,,,False,,,False,none,100,no_website
Lakeland,Auburndale FL,Pest control,"Merritt Pest Management, Inc",(863) 207-8162,,No,5,2,"687 C. Fred Jones Blvd, Auburndale, FL 33823, USA",ChIJhS3IaIZp3YgReClutdr9WjI,none,False,,,False,,,False,none,100,no_website
Lakeland,Auburndale FL,Chiropractors,West Chiropractic Clinic,(863) 268-8355,,No,5,2,"233 Magnolia Ave, Auburndale, FL 33823, USA",ChIJR36G80Br3YgRFuvpLhNJ994,none,False,,,False,,,False,none,100,no_website
Lakeland,Auburndale FL,Real estate agents,Century 21 Myers Realty,(863) 875-5656,,No,5,2,"2160 Lake Ariana Blvd, Auburndale, FL 33823, USA",ChIJiaoaXD1r3YgR5-C7Pl5Ri_w,none,False,,,False,,,False,none,100,no_website
Kissimmee,Poinciana FL,Cleaning companies,Glamorous cleaning services llc,(407) 960-8865,,No,5,2,"816 Del Prado Dr, Poinciana, FL 34758, USA",ChIJIahj8qed3YgRo67ka6gbRD0,none,False,,,False,,,False,none,100,no_website
Kissimmee,St Cloud FL,Mortgage brokers,Wolf's Crossing Mortgage,(407) 752-2227,,No,5,2,"4601 Neptune Rd, St Cloud, FL 34769, USA",ChIJl_WA-lyP3YgRIbYT6_-ozEg,none,False,,,False,,,False,none,100,no_website
Jacksonville,Mandarin Jacksonville FL,Real estate agents,Coldwell Banker Vanguard Realty Mandarin,(904) 269-7117,,No,5,2,"12276 San Jose Blvd Suite 744, Jacksonville, FL 32223, USA",ChIJoeyh4tbP5YgRbuTzXPPcQiA,none,False,,,False,,,False,none,100,no_website
Jacksonville,Riverside Jacksonville FL,Dentists,Five Points Dental,,,No,5,2,"1527 Margaret St, Jacksonville, FL 32204, USA",ChIJKV5jw3m35YgRmyl1rJAi4eU,none,False,,,False,,,False,none,100,no_website
Jacksonville,Fleming Island FL,Roofers,Rookery Roofing LLC,(239) 508-6262,,No,4.5,2,"414 Old Hard Rd # 401, Fleming Island, FL 32003, USA",ChIJdXOTFK7F5YgRWehePl9rt-k,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Plantation FL,HVAC companies,Plantation AC Services,(954) 376-7427,,No,5,2,"6901 W Broward Blvd b7, Plantation, FL 33317, USA",ChIJHz6woBwH2YgRBEDUEpzWGbg,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Plantation FL,Roofers,Roofing Company Davie,(754) 328-5911,,No,5,2,"3325 S University Dr Ste.149, Davie, FL 33328, USA",ChIJ3_qbKrSp2YgRaNJ05HrkE1E,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Plantation FL,Pool service companies,Pool Service Florida,(954) 702-8847,,No,5,2,"428 nw 70 th ave, suite 137, Plantation, FL 33313, USA",ChIJeTJO_0UG2YgRNuagq762Xtw,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Pompano Beach FL,Roofers,Adv Roofing Pompano Beach,(754) 342-7689,,No,5,2,"2300 W Sample Rd Ste.128, Pompano Beach, FL 33069, USA",ChIJYbQi6uEd2YgRgQLMPYUrSOI,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Wilton Manors FL,Cleaning companies,Vitad's Cleaning Services,(786) 667-2958,,No,5,2,"840 E Oakland Park Blvd STE 101, Oakland Park, FL 33334, USA",ChIJVXNyQjwB2YgRrBnGFCJ9tQ8,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Wilton Manors FL,Pest control,Pest Control Fort Lauderdale,(754) 704-6486,,No,5,2,"1492 NW 19th St, Fort Lauderdale, FL 33311, USA",ChIJcZ_2jucB2YgRTT75upqVjqY,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Wilton Manors FL,Accountants,Marc Labossiere PA,(954) 763-4214,,No,5,2,"2637 N Andrews Ave, Wilton Manors, FL 33311, USA",ChIJIw_4tqcB2YgRE2cxSayIp-w,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Palm Beach Gardens FL,Remodelers,GMD Construction Co.,(561) 625-4663,,No,5,2,"2523 Burns Rd, Palm Beach Gardens, FL 33410, USA",ChIJfW_OB8kq34gRH1_AbNCfbg8,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Palm Beach Gardens FL,Pest control,A Better Choice Termite & Pest,(561) 694-3040,,No,5,2,"14852 67th Trail N, West Palm Beach, FL 33418, USA",ChIJdZFmXLTV3ogRB2NptsAUQ_w,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Boynton Beach FL,Accountants,Rex Accounting Services,(561) 732-8822,,No,5,2,"2421 Quantum Blvd, Boynton Beach, FL 33426, USA",ChIJ-ZqQjK3Y2IgRLTLYX7C9Euo,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Delray Beach FL,Roofers,Delray Quality Roofing,(561) 726-1066,,No,5,2,"5850 W Atlantic Ave Unit 139, Delray Beach, FL 33484, USA",ChIJkRTDursf2YgRC29A6YhWuXI,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Delray Beach FL,Property managers,Secure Property Management Group of Palm Beach,(561) 302-2234,,No,5,2,"88 NE 5th Ave, Delray Beach, FL 33483, USA",ChIJo_2wQ9vf2IgRvIO80bLQ1NY,none,False,,,False,,,False,none,100,no_website
Orlando,College Park Orlando FL,Cleaning companies,Mr. Homes Cleaning,(407) 230-9051,,No,5,1,"915 Boardman St, Orlando, FL 32804, USA",ChIJiSZ8GNrYQI0RYxIDz-9Jw9k,none,False,,,False,,,False,none,100,no_website
Tampa,South Tampa FL,Remodelers,Remodeling services LLC,(813) 516-9210,,No,1,1,"104 Duval Dr, Tampa, FL 33615, USA",ChIJD5DVkiTpwogRzWZReXA-i2w,none,False,,,False,,,False,none,100,no_website
Tampa,Wesley Chapel FL,Remodelers,Karma Construction LLC,(813) 451-8611,,No,5,1,"26834 Shoregrass Dr, Wesley Chapel, FL 33544, USA",ChIJLWZ8IpuxwogRY4XSM92sLRw,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Old Northeast St Petersburg FL,Roofers,Rooftop Roofing LLC,(239) 508-6262,,No,4,1,"400 12th Ave N, St. Petersburg, FL 33701, USA",ChIJKSYGMP3hwogR5AtIldZ7CpM,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Old Northeast St Petersburg FL,Accountants,"Nancy B. Keller, CPA",(727) 656-2603,,No,5,1,"3950 3rd St N STE B, St. Petersburg, FL 33703, USA",ChIJ56SUOiziwogRoV8zHyKmk10,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Gulfport FL,Accountants,Small Town Tax & Financial Services,,,No,5,1,"5831 25th Ave S, Gulfport, FL 33707, USA",ChIJSTYv4pfiwogRx2p7epFZjSg,none,False,,,False,,,False,none,100,no_website
Clearwater,Clearwater Beach FL,Real estate agents,Clearwater Beach Real Estate,(727) 939-1212,,No,5,1,"483 Mandalay Ave, Clearwater, FL 33767, USA",ChIJBUGuds72wogR5XcGz1w1gkA,none,False,,,False,,,False,none,100,no_website
Clearwater,Safety Harbor FL,Landscapers,Mulch and Save,(727) 647-1424,,No,5,1,"1235 Willowick Cir, Safety Harbor, FL 34695, USA",ChIJbUA_t4buwogRF5OgAlIf9SY,none,False,,,False,,,False,none,100,no_website
Clearwater,Dunedin FL,Accountants,Dunedin CPA,(727) 535-2257,,No,5,1,"416 Douglas Ave, Dunedin, FL 34698, USA",ChIJowGCqXrxwogR5cTisStfcYU,none,False,,,False,,,False,none,100,no_website
Lakeland,Auburndale FL,Landscapers,Burts Lawn Services,(863) 412-3575,,No,5,1,"308 Center St, Auburndale, FL 33823, USA",ChIJ1U8f-CNr3YgRToQzP5KAujI,none,False,,,False,,,False,none,100,no_website
Lakeland,Auburndale FL,Pool service companies,"Balanced Pool Care, LLC",(863) 325-6090,,No,5,1,"221 Meadow Vue Ln, Auburndale, FL 33823, USA",ChIJVwIC81w4Pw8RCDpWFxG_Fkk,none,False,,,False,,,False,none,100,no_website
Lakeland,Auburndale FL,Real estate agents,"Keith Rasmus, CENTURY 21 MYERS REALTY",(407) 301-3182,,No,5,1,"304 E Park St, Auburndale, FL 33823, USA",ChIJU0iCRndr3YgRdn55brdcbgo,none,False,,,False,,,False,none,100,no_website
Kissimmee,Downtown Kissimmee FL,Remodelers,Eddy's Remodeling & Maintenance,(407) 846-8989,,No,5,1,"116 S Dillingham Ave, Kissimmee, FL 34741, USA",ChIJ_____wOE3YgRbKfVlw3-5yI,none,False,,,False,,,False,none,100,no_website
Kissimmee,Downtown Kissimmee FL,Landscapers,Landscaping and mowing,(321) 287-6980,,No,5,1,"2587 Tanner Terrace, Kissimmee, FL 34743, USA",ChIJ83tOZmuJ3YgRHFlkVNsYVEM,none,False,,,False,,,False,none,100,no_website
Kissimmee,Poinciana FL,Plumbers,Poinciana Northern Star Plumbing,(863) 260-7761,,No,5,1,"1016 Cypress Pkwy #705, Poinciana, FL 34759, USA",ChIJacrhJMKd3YgRGI6NOmSYIYI,none,False,,,False,,,False,none,100,no_website
Kissimmee,Celebration FL,Dentists,"Dr. Joseph M. Orlando, DMD",,,No,4,1,"400 Celebration Pl, Kissimmee, FL 34747, USA",ChIJXw-mZTd_3YgRCDFnYvNBAOY,none,False,,,False,,,False,none,100,no_website
Kissimmee,Celebration FL,Real estate agents,Better Homes and Gardens Real Estate Lifestyles Realty - Celebration,(833) 765-3244,,No,5,1,"741 Front St # 140, Kissimmee, FL 34747, USA",ChIJ_x0-PCN_3YgRIFqjyX1pXvY,none,False,,,False,,,False,none,100,no_website
Kissimmee,St Cloud FL,Remodelers,"Theobald Construction,LLC",(407) 957-6138,,No,5,1,"131 E 13th St, St Cloud, FL 34769, USA",ChIJ83yKOGSO3YgR5ZTE1F-6cxg,none,False,,,False,,,False,none,100,no_website
Kissimmee,St Cloud FL,Landscapers,All Star Lawn Care,(407) 928-7757,,No,5,1,"5233 Waterside Vista Ln, St Cloud, FL 34771, USA",ChIJqZ49AwCL3YgRlNhFCNJ1u9U,none,False,,,False,,,False,none,100,no_website
Kissimmee,St Cloud FL,Property managers,"Great Florida Living, Inc",,,No,5,1,"3130 Sugar Mill Ln, St Cloud, FL 34769, USA",ChIJi-yUcyqP3YgRwwUK4tVN1f8,none,False,,,False,,,False,none,100,no_website
Kissimmee,BVL Kissimmee FL,Accountants,Taylor & Bond Tax & Accounting,,,No,5,1,"437 W Vine St, Kissimmee, FL 34741, USA",ChIJRxkzIB-E3YgRz1HqAYdn3yk,none,False,,,False,,,False,none,100,no_website
Jacksonville,San Marco Jacksonville FL,Electricians,Thomas Electric Co,(904) 346-0012,,No,5,1,"1322 Naldo Ave, Jacksonville, FL 32207, USA",ChIJgyJ7ZAa35YgRav4vKgFiTx8,none,False,,,False,,,False,none,100,no_website
Jacksonville,Riverside Jacksonville FL,Accountants,Carter & Presley CPA's,(904) 356-7444,,No,5,1,"562 Park St, Jacksonville, FL 32204, USA",ChIJdUtQIXC35YgR8dIQNxkzyfU,none,False,,,False,,,False,none,100,no_website
Jacksonville,Fleming Island FL,Pest control,Pest Patrol Of Jax,(904) 730-0026,,No,5,1,"2420 State Rd 13 N, Fruit Cove, FL 32259, USA",ChIJkY1h_H7R5YgR2naG7MxNet4,none,False,,,False,,,False,none,100,no_website
Jacksonville,Fleming Island FL,Pool service companies,Fleming Island Pool Services,(904) 945-5340,,No,5,1,"188 Silver Glen Ave, St. Augustine, FL 32092, USA",ChIJdZHFGrDU5YgRdJFPF8PjTdE,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Plantation FL,Roofers,Pros Roofing Plantation,(754) 328-5909,,No,5,1,"1727 N University Dr #111, Plantation, FL 33322, USA",ChIJRVH8DKQH2YgRcC7BsfIPVyI,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Plantation FL,Cleaning companies,Eco team Cleaning LLC,(954) 598-2854,,No,5,1,"7648 NW 5th St, Plantation, FL 33324, USA",ChIJza9gPi4H2YgRuIfW0cy9uCg,none,False,,,False,,,False,none,100,no_website
